source;translation;type;module;status;customer
"Maximum commissions per referral";"Maximale provisies per verwijzing";S;;T;N
"Maximum commission per one customer";"Maximale provisie per klant";S;;T;N
"Maximum commissions time period in seconds";"Maximale provisies tijd in seconden";S;;T;N
"Time Period in seconds in which are commission per one customer counted.";"Tijd in seconden per klant getelde provisies.";S;;T;N
"Wrong format used for Maximum commissions per referral.";"Verkeerd formaat gebruikt voor Maximale provisies per verwijzing.";S;;T;N
"Wrong format used for Maximum commissions time period in seconds.";"Verkeerd formaat gebruikt voor provisies Maximale tijd in seconden.";S;;T;N
"Data Migration";"Data Migratie";S;;T;N
"Migrate affiliates";"Migreer partner";S;affiliate;T;N
"Migrate transactions";"Migreer transacties";S;;T;N
"Upgrade from PAP3";"Upgrade van PAP3";S;;T;N
"Minimum Referal ID length";"Referentie ID minimale lengte";S;;T;N
"Minimum length must be between 0 and 20";"Minimale lengte moet tussen de 0 en 20 zijn";S;;T;N
"undefined";"niet gedefineerd";B;;T;N
"Referal ID length limit saved";"Referentie ID lengte beperking opgeslagen";S;;T;N
"Referral id must be longer than %s characters";"Referentie ID moet langer zijn dan %s tekens";S;;T;N
"Referral id can not be longer than %s characters";"Referentie ID mag niet langer zijn dan %s tekens";S;;T;N
"secure pass2";"veilig pass2";S;;T;N
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"Secure Pass 2 vanaf RoboKassa is nodig voor verificatie met RoboKassa.";S;;T;N
"RoboKassa plugin configuration saved";"RoboKassa plugin configuratie opgeslagen";S;;T;N
"RoboKassa integration plugin";"RoboKassa integratie plugin";S;;T;N
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"Deze plugin bevat RoboKassa kennisgevingen (integratie van Post Affiliatie met RoboKassa).";S;;T;N
"seo_targeturl for banner format";"seo doel url voor banner formaat";S;;T;N
"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"Deze plugin biedt u de mogelijkheid gebruik te maken van variabele ($ seo_targeturl) in banner formaat. Het is niet berekend zoals gebruikelijk SEO url maar gebruikt domein van de banner. U moet SEO conversiecode op alle banner bestemmings-URL's!";S;;T;N
"Ip - Country Code";"Ip - Landcode";S;;T;N
"Ip - Country Name";"Ip - Land Naam";S;;T;N
"Ip - City";"Ip - Plaays";S;;T;N
"Ip - Longitude";"Ip - Lengtegraad";S;;T;N
"Ip - Latitude";"Ip - Breedtegraad";S;;T;N
"Print";"Afdrukken";B;;T;N
"copies of coupons";"kopieën van bonnen";S;affiliate;T;N
"Description of coupon:";"Beschrijving van de bon:";S;affiliate;T;N
"Coupons:";"Bonnen:";S;affiliate;T;N
"Valid from:";"Geldig van:";S;affiliate;T;N
"Valid to:";"Geldig tot:";S;affiliate;T;N
"Limit use:";"Beperk het gebruik:";S;affiliate;T;N
"coupons to each affiliate";"bonnen aan alle partners";S;merchant;T;N
"Closed banner settings";"Gesloten banner instellingen";S;merchant;T;N
"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";"Standaard Page Pell Banner gesloten. In het volgende hoofdstuk kunt u bepalen, hoe een banner eruit ziet in gesloten toestand.";S;merchant;T;N
"Opened banner settings";"Geopend banner instellingen";S;merchant;T;N
"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"Peel Banner wordt geopend bij muis over. In het volgende hoofdstuk kunt u bepalen, hoe de banner eruit ziet als de bezoeker er met de muis over gaat en banner zal worden geopend.";S;merchant;T;N
"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"Vertoning wordt gegenereerd met behulp van opgeslagen waarden. Als u wijzigt, kunt u Opslaan klikken voor een voorbeeld van de banner.";S;merchant;T;N
"General settings";"Algemene instellingen";B;merchant;T;N
"Payout settings";"Uitbetaling instellingen";B;merchant;T;N
"Cron job status";"Crontaak status";S;merchant;T;N
"Last execution of cron job:";"Laatste uitvoering van cron job:";S;merchant;T;N
"To review list of pending background tasks push following button:";"Voor een lijst van lopende taken achtergrond klikt u op de volgende knop:";S;merchant;T;N
"Cron setup";"Cron instellen";S;merchant;T;N
"Example of Cron job setup in CPanel";"Voorbeeld van crontaak instelscherm in cPanel";S;merchant;T;N
"Coupon preview";"Bon tonen";S;merchant;T;N
"Changeable by affiliate";"Veranderbaar door affiliate";S;merchant;T;N
"Default value for affiliate";"Standaard waarde voor partnerprogramma";S;merchant;T;N
"Allowed Status";"Toegestane Status";S;merchant;T;N
"Mail details";"Mail details";B;;N;N
"Coupon details";"Bon details";S;merchant;T;N
"Transaction status";"Transactie status";S;merchant;T;N
"Mail";"Mail";S;;N;N
"Attachments";"Bijlagen";B;;T;N
"Simulate cron";"Simuleren cron";S;;T;N
"On new sale / lead";"Op nieuwe verkoop / leads";C;affiliate;T;N
"On sale / lead change status";"Verkoop / lead status veranderen";C;;T;N
"Affiliate will get coupon upon request";"Affiliate krijgt bon op verzoek";C;;T;N
"Assign automatically";"Automatisch toewijzen";C;;T;N
"Coupons";"Bonnen";C;;T;N
"Maximum coupons per affiliate";"Maximale bonnen per partner";C;;T;N
"html";"html";C;;N;N
"preview";"tonen";C;;T;N
"Get another coupon";"Ontvang een kortingsbon";C;;T;N
"Export codes";"Export-codes";C;;T;N
"Are you sure you want to delete selected coupon(s)?";"Weet u zeker dat u geselecteerde bon(nen) wilt verwijderen?";C;;T;N
"Are you sure you want to change status of selected coupon(s)?";"Weet u zeker dat u status van geselecteerde bon(nen) wilt wijzigen?";C;;T;N
"Coupon design";"Bon ontwerp";C;;T;N
"Coupon code";"Boncode";C;;T;N
"Coupon ID";"Boncode";B;;T;N
"Bar code image";"Streepjescode afbeelding";C;;T;N
"Every Coupon has assigned its code. This setting defines format of this code. It is possible to use following values in ID: 9 - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to Id as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"Iedere bon heeft zijn code, deze instelling bepaalt het formaat van deze code. Het is mogelijk gebruik te maken van volgende waarden in ID: 9 - zal worden vervangen door een willekeurig teken in het bereik [0-9], (z) - zal worden vervangen door een willekeurig teken in het bereik [az], (Z) - zal worden vervangen door elk karakter in het bereik [AZ], (X) - zal worden vervangen door een willekeurig teken in het bereik [0-9a-zA-Z], alle andere karakters zullen worden gekopieerd naar id als opgeven in de indeling. Voorbeeld van een goede indeling is bijvoorbeeld (ZZZ) - (XXXXX) - (999)";C;;T;N
"Number of coupons is to small. You should generate at least";"Aantal kortingsbonnen te klein. U moet ten minste";C;;T;N
"coupons.";"bonnen.";C;;T;N
"affiliates so you should generate at least";"partner, dus u moet ten minste";C;;T;N
"Data";"Gegevens";C;;T;N
"Create sale";"Maak verkoop";C;;T;N
"Verify";"Controleer";C;;T;N
"Coupon is invalid";"Bon is ongeldig";C;;T;N
"Coupon is valid";"Bon is geldig";C;;T;N
"OfflineSaleDescription";"Offline verkoop beschrijving";C;;T;N
"Page Peel";"Page Peel";C;;N;N
"Background color of closed banner";"Achtergrondkleur van gesloten banner";C;;T;N
"In case no background image for closed banner is selected, selected background color will be used.";"In het geval geen achtergrondafbeelding voor gesloten banner is geselecteerd, zal geselecteerde achtergrondkleur worden gebruikt.";C;;T;N
"Background image";"Achtergrondafbeelding";C;;T;N
"Select background image of opened peel banner. Banner is opened on mouse over event.";"Selecteer de achtergrondafbeelding voor open banner. Banner wordt geopend bij muis over.";C;;T;N
"Background Image";"Achtergrondafbeelding";C;;T;N
"Select background image of closed banner (small corner)";"Selecteer de achtergrondafbeelding van gesloten banner (kleine hoek)";C;;T;N
"Show banner preview";"Toon banner voorvertoon";C;;T;N
"Left Corner";"Linkerhoek";C;;T;N
"Right Corner";"Rechterhoek";C;;T;N
"Both Top Corners";"Beide Top hoeken";C;;T;N
"Banner position";"Banner positie";C;;T;N
"Select, where will be displayed peel banner on affiliate's website. Possible values: top left or top right corner. Or both corners.";"Selecteer waar de affiliate banner op de website zal worden weergegeven. Mogelijke waarden: top links of rechter bovenhoek. Of beide hoeken.";C;;T;N
"Rotating text";"Roterende tekst";C;;T;N
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: Special offer!";"U kunt tekst, die zal draaien via banner. Deze waarde is niet verplicht. Als u geen roterende tekst wilt, laat het dan leeg. Voorbeeld van een dergelijke tekst zou kunnen zijn: Speciale aanbieding!";C;;T;N
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: To get 20% discount using during checkout following coupon: MM-432-FF!";"U kunt tekst, die zal draaien via banner. Deze waarde is niet verplicht. Als u geen roterende tekst wilt, laat het deze leeg. Voorbeeld van een dergelijke tekst zou kunnen zijn: Als u 20% korting wilt gebruiken tijdens de checkout vul volgende bon in: MM-432-FF!";C;;T;N
"Same Window";"Hetzelfde venster";C;;T;N
"New Window";"Mieuw venster";C;;T;N
"Open destination url in";"Open bestemmings-URL in";C;;T;N
"Select, where will be opened destination url of banner in case visitor will click on opened peel banner.";"Selecteer, waar zal deze zal worden geopend url van de banner in het geval bezoeker klikt op geopende banner.";C;;T;N
"Send mail to affiliate";"Stuur mail naar affiliate";C;merchant;T;N
"Mails";"Mails";C;merchant;N;N
"Image file name";"Afbeelding bestandsnaam";C;merchant;T;N
"You have to use  or  variable.";"Je moet het gebruik  of  variabele.";C;merchant;T;N
"You can set which email notifications will be changeable by your affiliates.";"U kunt aangeven welke e-mail berichten zullen ontvangen worden door uw partner.";C;merchant;T;N
"You can set for which status of transaction will be your affiliates notified";"U kunt aangeven voor welke status van de transactie zullen ontvangen worden bij aangemeld partner";C;merchant;T;N
"Show pending background tasks";"Toon afwachting achtergrond taken";C;merchant;T;N
"Clear Email Form";"Schoon Email Formulier";C;;T;N
"Remove Attachment";"Verwijder Attachment";C;;T;N
"Uploading ...";"Uploaden ...";C;;T;N
"Insert attached image";"Plaats de bijgevoegde afbeelding";C;;T;N
"No image uploaded yet. Upload images first please.";"Geen afbeelding geüpload. Afbeeldingen eerst uploaden alstublieft.";C;;T;N
"Fieldset";"Veld instelling";C;;T;N
"Text body";"Tekst body";C;;T;N
"Pending Background Tasks";"In afwachting Achtergrond Taken";C;;T;N
"Below is list of tasks, which are in normal circumstances executed by cron automatically. If you don't have properly installed cron, you can execute background tasks manually.";"Hieronder is de lijst van taken die normaal automatisch uitgevoerd worden door cron. Als u niet beschikt over de juiste wijze geďnstalleerde cron, kunt u taken uitvoeren achtergrond handmatig uitvoeren.";C;;T;N
"Stop execution";"Stop uitvoering";C;;T;N
"Start cron manually";"Start cron handmatig";C;;T;N
"Starting cron request.";"Start verzoek cron.";C;;T;N
"To load template into your mail, just click on icon next to selected template in column Actions.";"Te laden sjabloon in uw e-mail, klik op pictogram naast geselecteerde sjabloon in kolom Acties.";S;;T;N
"IMPORTANT: Content of original mail will be replaced with selected mail template without option to rollback your changes.";"BELANGRIJK: Inhoud van de oorspronkelijke mail zal worden vervangen door het geselecteerde mail sjabloon zonder optie voor uw wijzigingen.";S;;T;N
"Load to mail";"Laden naar e-mail";C;;T;N
"Load from sent mails";"Laden van verzonden mails";C;;T;N
"Load email from template ...";"Laad e-mail van sjabloon ...";C;;T;N
"Load mail from template";"Laad mail van sjabloon";C;;T;N
"Affiliate tracking code";"Affiliate conversiecode";B;;T;N
"%s with id %s not exist";"%s met id %s bestaat niet";S;;T;N
"To reset your password click here";"Om uw wachtwoord opnieuw in te stellen klik hier";S;;T;N
"File %s not exists";"Bestand %s niet bestaat";S;;T;N
"Payout date";"Uitbetaling datum";S;;T;N
"Invoice number";"Factuurnummer";B;;T;N
"Campaign not exist";"Campagne bestaat niet";S;;T;N
"Javascript tracking code";"Javascript conversiecode";S;affiliate;T;N
"Affiliate Sale Tracking Codes";"Affiliate Verkoop conversiecodes";S;affiliate;T;N
"This feature allows your affiliate to place their own sale tracking codes on your thank you page. %s<br/>";"Met deze functie kunt u uw partner om hun eigen verkoop conversiecodes met een bedankje. %s <br/>";S;affiliate;T;N
"Affiliate Tracking Code";"Affiliate Conversiecode";S;affiliate;T;N
"Commission Type";"Provisie Type";S;merchant;T;N
"Tracking Code";"Conversiecode";S;merchant;T;N
"Selected parent can not be used!";"Geselecteerde kunnen niet worden gebruikt!";S;merchant;T;N
"%s has to be valid email";"%s moet geldig e-mail zijn";S;;T;N
"Remote control email";"Afstandscontrole e-mail";S;;T;N
"Owner name";"Naam Eigenaar";S;;T;N
"Autoresponder's address";"Autoresponder adres";S;;T;N
"Autoresponder's subscription address (without the domain)";"Autoresponder abonnement adres (zonder het domein)";S;;T;N
"Tracking tag";"Opsporings-tag";S;;T;N
"The tracking tag to be associated with the subscription";"De opsporings-tag te worden bij de inschrijving";S;;T;N
"Drop rules";"Drop regels";S;;T;N
"Auto Response Plus saved";"Auto Response Plus opgeslagen";S;;T;N
"Auto response plus";"Automatisch antwoord plus";S;;T;N
"signed-up to your affiliate program at";"inschrijven van uw affiliate programma op";S;merchant;T;N
"If you want to use coupon codes generated by your e-shop use [Import coupons]";"Als u gebruik wilt maken bon code wordt gegenereerd door uw e-shop gebruik [Import bonnen]";S;merchant;T;N
"Edit Tracking Codes";"Bewerken conversiecodes";C;affiliate;T;N
"Campaign tracking codes";"Campagne conversiecodes";C;affiliate;T;N
"image";"afbeelding";C;affiliate;T;N
"javascript";"javascript";C;affiliate;N;N
"Are you sure you want to delete selected tracking code(s)";"Weet u zeker dat u geselecteerde tracking code(s) wilt verwijderen?";C;merchant;T;N
